식품인증업소 관리 일련번호,업소번호,업소 명,자치구 코드,자치구 명,업종 코드,업종 명,업태 코드,업태 명,업주 명,식품인증구분,식품인증 구분명,인증일자,사용여부,지도표시여부,식품인증업소 등급,지도 Y좌표,지도 X좌표,전화번호,도로명상세주소,도로명주소코드,도로명주소,허가번호,최초작성일자,최종수정일자,업소인증메뉴,교부번호,인증여부
13109,,설담재 설렁탕,3090000,도봉구,101,일반음식점,10119,탕류,대표자,4,저염실천음식점,2020-12-31,Y,Y,,37.654794,127.039146,02-998-0202,,,서울특별시 도봉구 도봉로 562(지상1층 창동),,38:34.0,38:34.0,설렁탕,,Y
13115,,문성해물짬뽕,3090000,도봉구,101,일반음식점,10101,한식,박성현,4,저염실천음식점,2020-12-31,Y,Y,,37.6440325,127.0299476,02-905-8999,,,서울특별시 도봉구 우이천로 294 A동,,38:34.0,38:34.0,해물짬뽕탕,,Y
13113,,황해도찹쌀순대,3090000,도봉구,101,일반음식점,10101,한식,박문호,4,저염실천음식점,2020-12-31,Y,Y,,37.6691215,127.0459551,02-954-8081,,,서울특별시 도봉구 마들로 659 1층,,38:34.0,38:34.0,순대국,,Y
13108,,삿뽀로 창동점 (주)엔타스,3090000,도봉구,101,일반음식점,10101,한식,대표자,4,저염실천음식점,2020-12-31,Y,Y,,37.6589197,127.0412349,02-991-6777,,,서울특별시 도봉구 도봉로 610(2층 창동),,38:34.0,38:34.0,대구탕,,Y
13107,,봉평메밀막국수,3090000,도봉구,101,일반음식점,10101,한식,대표자,4,저염실천음식점,2020-12-31,Y,Y,,37.6880567,127.0420844,02-956-2080,,,서울특별시 도봉구 도봉산4길 15(1층 도봉동),,38:34.0,38:34.0,냉메밀국수,,Y
13106,,백제갈비촌,3090000,도봉구,101,일반음식점,10101,한식,대표자,4,저염실천음식점,2020-12-31,Y,Y,,37.6529859,127.0506493,02-908-1909,,,서울특별시 도봉구 노해로69길 15 101102103104호 (창동 세정빌딩),,38:34.0,38:34.0,소고기갈비탕,,Y
13111,,뚝닭,3090000,도봉구,101,일반음식점,10101,한식,라기연,4,저염실천음식점,2020-12-31,Y,Y,,37.6471214,127.030848,02-905-0095,,,서울특별시 도봉구 도봉로109길 46 1층,,38:34.0,38:34.0,닭칼국수,,Y
13112,,갯마을식당,3090000,도봉구,101,일반음식점,10101,한식,명영래,4,저염실천음식점,2020-12-31,Y,Y,,37.6470033,127.0428612,02-993-5454,,,서울특별시 도봉구 해등로3길  27 (창동),,38:34.0,38:34.0,맑은대구탕,,Y
13110,,쌈촌창동역점,3090000,도봉구,101,일반음식점,10101,한식,대표자,4,저염실천음식점,2020-12-31,Y,Y,,37.6518148,127.0461992,0507-1407-4929,,,서울특별시 도봉구 노해로65길 11(2층 234호 창동 한성빌딩),,38:34.0,38:34.0,샤브샤브,,Y
13105,,미스터신냉면,3090000,도봉구,101,일반음식점,10101,한식,대표자,4,저염실천음식점,2020-12-31,Y,Y,,37.6579169,127.0375984,02-906-0400,,,서울 도봉구 도봉로133길 40 103호 (쌍문동),,38:34.0,38:34.0,물냉면,,Y
13102,,낙지애가,3090000,도봉구,101,일반음식점,10101,한식,대표자,4,저염실천음식점,2020-12-31,Y,Y,,37.6401704,127.0391644,02-907-3900,,,서울 도봉구 덕릉로 251 지상2층 (창동),,38:34.0,38:34.0,전복갈비탕,,Y
13103,,남원추어탕,3090000,도봉구,101,일반음식점,10119,탕류,대표자,4,저염실천음식점,2020-12-31,Y,Y,,37.6523385,127.0496943,02-908-2274,,, 도봉구 노해로67길 10 1층 103호 (창동 하나B/D),,38:34.0,38:34.0,추어탕,,Y
13114,,병천토종순대국,3090000,도봉구,101,일반음식점,10101,한식,박병구,4,저염실천음식점,2020-12-31,Y,Y,,37.6845297,127.0438077,02-956-5519,,,서울특별시 도봉구 도봉산3길 63 지상1층 (도봉동),,38:34.0,38:34.0,순대국,,Y
13101,,골목순대국,3090000,도봉구,101,일반음식점,10101,한식,대표자,4,저염실천음식점,2020-12-31,Y,Y,,37.6578069,127.0373618,02-990-5731,,,서울특별시 도봉구 도봉로133길  41,,38:34.0,38:34.0,순대국,,Y
13100,,오늘칼국수냉면,3090000,도봉구,101,일반음식점,10101,한식,노성호,4,저염실천음식점,2020-12-31,Y,Y,,37.6836163,127.0434,02-955-1021,,,서울 도봉구 도봉산3길 86 1층 (도봉동),,38:34.0,38:34.0,바지락칼국수,,Y
13065,,봉래헌,3150000,강서구,101,일반음식점,10101,한식,이종문,4,저염실천음식점,2020-12-31,Y,Y,,37.5475723,126.8187978,02-2660-9030,,,서울특별시 강서구 방화대로 94(1층 외발산동 1동 메이필드호텔),,38:33.0,38:33.0,된장찌개,,Y
13090,,조박사아구찜,3100000,노원구,101,일반음식점,10101,한식,지재홍,4,저염실천음식점,2020-12-31,Y,Y,,37.6544136,127.0624174,02-934-9926,,,서울특별시 노원구 노해로 490(상계동 724-1),,38:33.0,38:33.0,미역국,,Y
13089,,현명지점 한신IT식당,3160000,구로구,101,일반음식점,10101,한식,이남순,4,저염실천음식점,2020-12-31,Y,Y,,37.4824839,126.8944249,02-2108-8275,,,서울특별시 구로구 디지털로 272(구로동한신IT타워 B101호),,38:33.0,38:33.0,어묵김치국,,Y
13057,,24시가마솥설렁탕,3150000,강서구,101,일반음식점,10119,탕류,엄은자,4,저염실천음식점,2020-12-31,Y,Y,,37.5610091,126.8109683,02-2663-3532,,,서울특별시 강서구 공항대로 34(1층 공항동 청보빌딩),,38:33.0,38:33.0,설렁탕,,Y
13055,,들내음,3150000,강서구,101,일반음식점,10101,한식,양인석,4,저염실천음식점,2020-12-31,Y,Y,,37.5790224,126.8147349,02-2064-0093,,,서울특별시 강서구 금낭화로24길  29-13,,38:33.0,38:33.0,칼국수,,Y
13062,,조선옥 설렁탕,3150000,강서구,101,일반음식점,10101,한식,이동연,4,저염실천음식점,2020-12-31,Y,Y,,37.5297581,126.8386969,02-2669-9645,,,서울특별시 강서구 월정로  118 1층,,38:33.0,38:33.0,설렁탕,,Y
13056,,김가네설렁탕,3150000,강서구,101,일반음식점,10119,탕류,양행자,4,저염실천음식점,2020-12-31,Y,Y,,37.5653482,126.8123821,02-2666-0666,,,서울특별시 강서구 방화동   방화동로 56,,38:33.0,38:33.0,갈비탕,,Y
13066,,화로구이,3150000,강서구,101,일반음식점,10101,한식,이종은,4,저염실천음식점,2020-12-31,Y,Y,,37.5590424,126.8387858,02-3663-3292,,,서울특별시 강서구 강서로  374 1~3층,,38:33.0,38:33.0,된장찌개,,Y
13068,,푸주도가니,3150000,강서구,101,일반음식점,10101,한식,장인숙,4,저염실천음식점,2020-12-31,Y,Y,,37.5536458,126.8535936,02-2606-3677,,,서울특별시 강서구 까치산로  183,,38:33.0,38:33.0,설렁탕,,Y
13092,,큰맘할매순대국신도봉사거리점,3090000,도봉구,101,일반음식점,10101,한식,길민준,4,저염실천음식점,2020-12-31,Y,Y,,37.671386,127.0429789,02-955-0903,,,서울특별시 도봉구 시루봉로 305(지상1층 도봉동),,38:33.0,38:33.0,순대국,,Y
13093,,원조삼계탕,3090000,도봉구,101,일반음식점,10101,한식,김기년,4,저염실천음식점,2020-12-31,Y,Y,,37.6523385,127.0496943,02-903-5347,,,서울특별시 도봉구 노해로67길 10 1층 (창동),,38:33.0,38:33.0,삼계탕,,Y
13094,,Tokyo(도쿄)감자탕,3090000,도봉구,101,일반음식점,10101,한식,김병희,4,저염실천음식점,2020-12-31,Y,Y,,37.6680404,127.0470798,02-6229-9797,,,서울특별시 도봉구 마들로 650 210호,,38:33.0,38:33.0,감자탕,,Y
13095,,통통칼국수,3090000,도봉구,101,일반음식점,10101,한식,김옥임,4,저염실천음식점,2020-12-31,Y,Y,,37.6627022,127.0332863,02-3493-1719,,,서울특별시 도봉구 방학로10길 4,,38:33.0,38:33.0,닭한마리,,Y
13096,,한양칼국수,3090000,도봉구,101,일반음식점,10101,한식,김정식,4,저염실천음식점,2020-12-31,Y,Y,,37.6556298,127.036676,02-905-1005,,,서울특별시 도봉구 도봉로129길 32 지하1층 (쌍문동),,38:33.0,38:33.0,바지락칼국수,,Y
13097,,혜화면옥,3090000,도봉구,101,일반음식점,10101,한식,김창옥,4,저염실천음식점,2020-12-31,Y,Y,,37.6504653,127.0353715,0507-1422-3451,,,서울특별시 도봉구 도봉로 503 1층 101102호 (쌍문동),,38:33.0,38:33.0,갈비탕,,Y
13099,,순두부마을,3090000,도봉구,101,일반음식점,10101,한식,노명희,4,저염실천음식점,2020-12-31,Y,Y,,37.6680404,127.0470798,02-956-7887,,,서울특별시 도봉구 마들로 650 206호,,38:33.0,38:33.0,콩비지찌개,,Y
13079,,배영만 당진아구,3200000,관악구,101,일반음식점,10101,한식,서경덕,4,저염실천음식점,2020-12-31,Y,Y,,37.4776266,126.9598454,0507-1439-7981,,,서울특별시 관악구 봉천로 560 1층 (봉천동),,38:33.0,38:33.0,동태탕,,Y
13078,,함흥냉면,3200000,관악구,101,일반음식점,10101,한식,방경혁,4,저염실천음식점,2020-12-31,Y,Y,,37.4766838,126.9622667,02-877-9193,,,서울특별시 관악구 봉천로 586 1층 (봉천동),,38:33.0,38:33.0,온육수,,Y
13077,,미가할매집,3200000,관악구,101,일반음식점,10101,한식,박명서,4,저염실천음식점,2020-12-31,Y,Y,,37.4877132,126.9290168,02-888-6940,,,서울특별시 관악구 신림로 374(신림동),,38:33.0,38:33.0,해물탕,,Y
13076,,산야로,3200000,관악구,101,일반음식점,10101,한식,박노영 박길엽,4,저염실천음식점,2020-12-31,Y,Y,,37.4750112,126.9524425,02-889-3390,,,서울특별시 관악구 관악로 111,,38:33.0,38:33.0,콩나물국밥,,Y
13075,,갯바위,3200000,관악구,101,일반음식점,10101,한식,김분식,4,저염실천음식점,2020-12-31,Y,Y,,37.4808656,126.9491271,02-4126-7704,,,서울특별시 관악구 남부순환로216길 13 1층 (봉천동),,38:33.0,38:33.0,대구맑은탕,,Y
13074,,대추나무감자탕,3200000,관악구,101,일반음식점,10101,한식,김기태,4,저염실천음식점,2020-12-31,Y,Y,,37.4828988,126.9070598,0507-1434-5459,,,서울특별시 관악구 조원중앙로 42(신림동),,38:33.0,38:33.0,감자탕,,Y
13073,,태능숯불갈비,3200000,관악구,101,일반음식점,10101,한식,김경수,4,저염실천음식점,2020-12-31,Y,Y,,37.4907696,126.9262479,02-875-5120,,,서울특별시 관악구 봉천로7길 30 2층,,38:33.0,38:33.0,버섯두부된장찌개,,Y
13080,,낙성곱창,3200000,관악구,101,일반음식점,10101,한식,심영만,4,저염실천음식점,2020-12-31,Y,Y,,37.4814592,126.9551,02-872-1118,,,서울특별시 관악구 봉천로 495-3,,38:33.0,38:33.0,선지국,,Y
13072,,한탄강장어나라,3150000,강서구,101,일반음식점,10101,한식,홍수경,4,저염실천음식점,2020-12-31,Y,Y,,37.5282475,126.8445242,02-2602-9628,,,서울특별시 강서구 강서로5나길 65,,38:33.0,38:33.0,장어탕,,Y
13071,,주식회사 땡순이,3150000,강서구,101,일반음식점,10101,한식,최승훈,4,저염실천음식점,2020-12-31,Y,Y,,37.5686359,126.825789,02-2659-3020,,,서울특별시 강서구 마곡동   마곡중앙로 161-22,,38:33.0,38:33.0,조개미역국,,Y
13069,,해누리,3150000,강서구,101,일반음식점,10101,한식,장현자,4,저염실천음식점,2020-12-31,Y,Y,,37.5519344,126.8648351,02-6014-7892,,,서울특별시 강서구 공항대로59가길  17,,38:33.0,38:33.0,김칫국,,Y
13081,,얼큰수제비해물칼국수,3200000,관악구,101,일반음식점,10101,한식,안칠선,4,저염실천음식점,2020-12-31,Y,Y,,37.4752101,126.9525189,02-888-0712,,,서울특별시 관악구 관악로  113,,38:33.0,38:33.0,칼국수,,Y
13082,,콩지름,3200000,관악구,101,일반음식점,10101,한식,오은숙,4,저염실천음식점,2020-12-31,Y,Y,,37.4693284,126.9376108,02-874-9282,,,서울특별시 관악구 호암로24길 77,,38:33.0,38:33.0,콩나물 국,,Y
13083,,풍년집,3200000,관악구,101,일반음식점,10101,한식,원재현,4,저염실천음식점,2020-12-31,Y,Y,,37.4749447,126.9170794,02-852-3636,,,서울특별시 관악구 난곡로 232,,38:33.0,38:33.0,버섯두부된장찌개,,Y
13085,,이금옥 샤브샤브칼국수,3200000,관악구,101,일반음식점,10101,한식,이금옥,4,저염실천음식점,2020-12-31,Y,Y,,37.4770231,126.952731,02-871-5417,,,서울특별시 관악구 관악로  132 2층,,38:33.0,38:33.0,샤브샤브,,Y
13087,,심가면옥,3200000,관악구,101,일반음식점,10101,한식,정재동,4,저염실천음식점,2020-12-31,Y,Y,,37.470718,126.9358389,02-887-2777,,,서울특별시 관악구 신림로 121(2층 신림동),,38:33.0,38:33.0,갈비탕,,Y
13086,,요리요리,3200000,관악구,101,일반음식점,10101,한식,이종현,4,저염실천음식점,2020-12-31,Y,Y,,37.4784115,126.9528134,02-882-7295,,,서울 관악구 관악로12길 3-6,,38:33.0,38:33.0,김치찌개,,Y
13084,,황금짜장,3200000,관악구,101,일반음식점,10102,중국식,유인순,4,저염실천음식점,2020-12-31,Y,Y,,37.4820023,126.9412078,02-877-9444,,,서울특별시 관악구 장군봉1길  19 1층,,38:33.0,38:33.0,짬뽕,,Y
13088,,명운추어탕,3200000,관악구,101,일반음식점,10119,탕류,현인득,4,저염실천음식점,2020-12-31,Y,Y,,37.4722846,126.9346974,02-888-3850,,,서울특별시 관악구 신림로18가길 32(신림동),,38:33.0,38:33.0,추어탕,,Y
13058,,소담한뚝배기,3150000,강서구,101,일반음식점,10101,한식,왕정희,4,저염실천음식점,2020-12-31,Y,Y,,37.5674306,126.8133792,02-2661-0838,,,서울특별시 강서구 초원로14길 28-2,,38:33.0,38:33.0,된장찌개,,Y
13059,,샤브미,3150000,강서구,101,일반음식점,10101,한식,유미주,4,저염실천음식점,2020-12-31,Y,Y,,37.5584423,126.854833,02-3664-8383,,,서울특별시 강서구 화곡로 398(1층 등촌동 1동 홈플러스강서점),,38:33.0,38:33.0,샤브샤브,,Y
13060,,임진강민물장어,3150000,강서구,101,일반음식점,10101,한식,유병준,4,저염실천음식점,2020-12-31,Y,Y,,37.5495308,126.8763695,02-3663-7900,,,서울특별시 강서구 양천로 723 1층,,38:33.0,38:33.0,장어국,,Y
13061,,방화초록동원칼국수,3150000,강서구,101,일반음식점,10101,한식,이달원,4,저염실천음식점,2020-12-31,Y,Y,,37.5749922,126.8117875,02-2661-0910,,,서울특별시 강서구 금낭화로 108(방화동),,38:33.0,38:33.0,바지락칼국수,,Y
13063,,(주)갈비생각 발산점,3150000,강서구,101,일반음식점,10101,한식,이은화,4,저염실천음식점,2020-12-31,Y,Y,,37.558813,126.8411096,02-2063-1113,,,서울특별시 강서구 강서로54길 42 1층(등촌3동),,38:33.0,38:33.0,갈비탕,,Y
13064,,목포낙지,3150000,강서구,101,일반음식점,10101,한식,이인갑,4,저염실천음식점,2020-12-31,Y,Y,,37.5587438,126.8441666,02-843-2626,,,서울특별시 강서구 강서로54길 99,,38:33.0,38:33.0,(생)대구탕/대구지리,,Y
13098,,나주곰탕,3090000,도봉구,101,일반음식점,10119,탕류,김채선,4,저염실천음식점,2020-12-31,Y,Y,,37.6674364,127.0448205,02-6231-3098,,,서울특별시 도봉구 도봉로150다길 28 1층 105호 (방학동 지음재힐스),,38:33.0,38:33.0,나주곰탕,,Y
13067,,주식회사 명가원설농탕,3150000,강서구,101,일반음식점,10119,탕류,이훈 백혜미,4,저염실천음식점,2020-12-31,Y,Y,,37.5434576,126.8381676,02-2693-0055,,,서울특별시 강서구 강서로  195,,38:33.0,38:33.0,설렁탕,,Y
13070,,포듀미트,3150000,강서구,101,일반음식점,10101,한식,정해영,4,저염실천음식점,2020-12-31,Y,Y,,37.55806,126.8461013,02-3665-9091,,,서울특별시 강서구 공항대로 345 2층,,38:33.0,38:33.0,된장찌개,,Y
13091,,우거지품은순대국 도봉점,3090000,도봉구,101,일반음식점,10101,한식,권영희,4,저염실천음식점,2020-12-31,Y,Y,,37.6859635,127.0439594,02-956-3236,,,서울특별시 도봉구 도봉산3길 31 1층 (도봉동),,38:33.0,38:33.0,순대국,,Y
13046,,궁중식당(추어탕),3150000,강서구,101,일반음식점,10101,한식,민춘자,4,저염실천음식점,2020-12-31,Y,Y,,37.5620458,126.807443,02-2663-7332,,,서울특별시 강서구 개화동로 565(1층 방화동 2동),,38:32.0,38:32.0,추어탕,,Y
13043,,꼬기식당,3150000,강서구,101,일반음식점,10101,한식,김태길,4,저염실천음식점,2020-12-31,Y,Y,,37.5723431,126.8153615,02-2666-7754,,,서울특별시 강서구 양천로24길 20 (방화동),,38:32.0,38:32.0,된장찌개,,Y
13042,,삼곱집,3150000,강서구,101,일반음식점,10101,한식,김재형,4,저염실천음식점,2020-12-31,Y,Y,,37.5587043,126.8447331,02-2659-9253,,,서울특별시 강서구 강서로54길 109 1층(등촌동),,38:32.0,38:32.0,된장찌개,,Y
13053,,공항칼국수,3150000,강서구,101,일반음식점,10101,한식,서승현,4,저염실천음식점,2020-12-31,Y,Y,,37.5609455,126.8091244,02-2664-9748,,,서울특별시 강서구 공항대로 18-1(공항동 이스카이오피스텔),,38:32.0,38:32.0,버섯칼국수,,Y
13045,,다래목해물손칼국수,3150000,강서구,101,일반음식점,10101,한식,마옥희,4,저염실천음식점,2020-12-31,Y,Y,,37.5514348,126.8357351,02-2661-7845,,,서울특별시 강서구 강서로47가길  27,,38:32.0,38:32.0,해물칼국수,,Y
13047,,현대옥서울강서점,3150000,강서구,101,일반음식점,10101,한식,박민수,4,저염실천음식점,2020-12-31,Y,Y,,37.5545228,126.8520409,02-2602-0069,,,서울특별시 강서구 화곡로 346,,38:32.0,38:32.0,콩나물국밥,,Y
13049,,양푼이동태탕,3150000,강서구,101,일반음식점,10119,탕류,박소영,4,저염실천음식점,2020-12-31,Y,Y,,37.5502468,126.8487454,02-2602-3455,,,서울특별시 강서구 화곡로  292 103호 105호,,38:32.0,38:32.0,동태탕,,Y
13041,,남가네설악추어탕 한모둠순대국,3150000,강서구,101,일반음식점,10119,탕류,김이화,4,저염실천음식점,2020-12-31,Y,Y,,37.5411811,126.8412355,02-2696-6616,,,서울특별시 강서구 강서로  160 1층(화곡본동),,38:32.0,38:32.0,추어탕,,Y
13054,,등촌정육식당,3150000,강서구,101,일반음식점,10101,한식,성우창,4,저염실천음식점,2020-12-31,Y,Y,,37.5550515,126.8629204,02-2063-2008,,,서울특별시 강서구 공항대로59길  75,,38:32.0,38:32.0,차돌된장찌개,,Y
13048,,용추골 미궁순대(화곡점),3150000,강서구,101,일반음식점,10101,한식,박성남,4,저염실천음식점,2020-12-31,Y,Y,,37.5454073,126.8449497,02-2694-3330,,,서울특별시 강서구 화곡로  228,,38:32.0,38:32.0,순대국,,Y
13044,,토끼정 마곡점,3150000,강서구,101,일반음식점,10104,일식,김희열,4,저염실천음식점,2020-12-31,Y,Y,,37.560058,126.833043,0507-1371-4901,,,서울특별시 강서구 마곡동로 55(2층 202호 마곡동 가양 1동 마커스빌딩),,38:32.0,38:32.0,카레나베,,Y
13052,,세겹생고기,3150000,강서구,101,일반음식점,10101,한식,배영숙,4,저염실천음식점,2020-12-31,Y,Y,,37.5371682,126.8354025,02-2693-0026,,,서울특별시 강서구 가로공원로 175 1층,,38:32.0,38:32.0,된장찌개,,Y
13050,,남다른감자탕,3150000,강서구,101,일반음식점,10101,한식,박종윤,4,저염실천음식점,2020-12-31,Y,Y,,37.5679885,126.8115139,0507-1395-2110,,,서울특별시 강서구 금낭화로 29,,38:32.0,38:32.0,감자탕,,Y
13051,,어부의딸,3150000,강서구,101,일반음식점,10101,한식,박종하,4,저염실천음식점,2020-12-31,Y,Y,,37.5518714,126.8508707,02-2608-2357,,,서울특별시 강서구 공항대로46길 97,,38:32.0,38:32.0,백김치,,Y
13025,,원할머니보쌈수유역점,3080000,강북구,101,일반음식점,10101,한식,정현아,4,저염실천음식점,2020-12-31,Y,Y,,37.6411135,127.0256119,02-994-2340,,,서울특별시 강북구 한천로 1054,,38:30.0,38:30.0,콩나물국,,Y
13026,,짐포리,3080000,강북구,101,일반음식점,10101,한식,정희호,4,저염실천음식점,2020-12-31,Y,Y,,37.6316293,127.0249653,02-984-4733,,,서울특별시 강북구 도봉로68길 11-11,,38:30.0,38:30.0,메기매운탕,,Y
13024,,흥수식당,3080000,강북구,101,일반음식점,10101,한식,정춘순,4,저염실천음식점,2020-12-31,Y,Y,,37.6429289,127.0272312,02-905-7634,,,서울특별시 강북구 도봉로99길 41-12,,38:30.0,38:30.0,된장국,,Y
13034,,예담골남원추어탕,3150000,강서구,101,일반음식점,10119,탕류,강동옥,4,저염실천음식점,2020-12-31,Y,Y,,37.5319079,126.8614503,02-2646-8002,,,서울특별시 강서구 곰달래로 256(1층 화곡동 4동 노엘빌딩),,38:30.0,38:30.0,추어탕,,Y
13037,,주식회사 한우1번지,3150000,강서구,101,일반음식점,10101,한식,김만리,4,저염실천음식점,2020-12-31,Y,Y,,37.5598584,126.8568486,02-2668-0001,,,서울특별시 강서구 양천로 516,,38:30.0,38:30.0,갈비탕,,Y
13038,,설악추어탕,3150000,강서구,101,일반음식점,10119,탕류,김순애,4,저염실천음식점,2020-12-31,Y,Y,,37.5748806,126.8114383,02-2666-6776,,,서울특별시 강서구 금낭화로 105 1층,,38:30.0,38:30.0,추어탕,,Y
13030,,안성손칼국수,3080000,강북구,101,일반음식점,10101,한식,최웅식,4,저염실천음식점,2020-12-31,Y,Y,,37.63863948,127.0225525,02-908-7981,,,서울식 강북구 노해로 31,,38:30.0,38:30.0,칼국수,,Y
13031,,시골쌈밥,3080000,강북구,101,일반음식점,10101,한식,허정오,4,저염실천음식점,2020-12-31,Y,Y,,37.634907,127.0203679,02-908-1264,,,서울특별시 강북구 덕릉로19길  8,,38:30.0,38:30.0,된장찌개,,Y
13028,,대가원,3080000,강북구,101,일반음식점,10101,한식,조영애,4,저염실천음식점,2020-12-31,Y,Y,,37.6417373,127.0247766,02-999-0444,,,서울특별시 강북구 한천로 1064,,38:30.0,38:30.0,된장국,,Y
13023,,본가,3080000,강북구,101,일반음식점,10101,한식,임옥초,4,저염실천음식점,2020-12-31,Y,Y,,37.6407508,127.0177304,02-908-5050,,,서울특별시 강북구 삼각산로 122,,38:30.0,38:30.0,보신탕(영양탕/개고기국밥),,Y
13033,,양천골용대리황태세상,3150000,강서구,101,일반음식점,10101,한식,강광자,4,저염실천음식점,2020-12-31,Y,Y,,37.5584004,126.834891,02-2664-0113,,,서울특별시 강서구 공항대로 248(2층 207208호 마곡동),,38:30.0,38:30.0,황태해장국,,Y
13040,,대박감자탕,3150000,강서구,101,일반음식점,10101,한식,김은회,4,저염실천음식점,2020-12-31,Y,Y,,37.5323121,126.8613197,02-2642-0555,,,서울특별시 강서구 곰달래로 255(화곡동),,38:30.0,38:30.0,감자탕,,Y
13029,,한옥숯불갈비,3080000,강북구,101,일반음식점,10101,한식,최기범,4,저염실천음식점,2020-12-31,Y,Y,,37.6121352,127.0353458,02-988-6556,,,서울특별시 강북구 월계로 53-3,,38:30.0,38:30.0,된장찌개,,Y
13032,,궁전기사식당,3080000,강북구,101,일반음식점,10101,한식,홍민숙,4,저염실천음식점,2020-12-31,Y,Y,,37.6472449,127.0163757,02-907-8178,,,서울특별시 강북구 한천로  1159,,38:30.0,38:30.0,순두부찌개,,Y
13035,,자연과함께한칼국수,3150000,강서구,101,일반음식점,10101,한식,고경희,4,저염실천음식점,2020-12-31,Y,Y,,37.542727,126.8408382,02-2692-7862,,,서울특별시 강서구 강서로34길 18(1층 화곡동 우장산동),,38:30.0,38:30.0,칼국수,,Y
13039,,한상차림,3150000,강서구,101,일반음식점,10101,한식,김영희,4,저염실천음식점,2020-12-31,Y,Y,,37.5744142,126.8107552,02-2663-8334,,,서울특별시 강서구 양천로13길 25 1층(방화1동),,38:30.0,38:30.0,된장찌개,,Y
13020,,베틀,3080000,강북구,101,일반음식점,10101,한식,이종숙,4,저염실천음식점,2020-12-31,Y,Y,,37.6381706,127.0271233,02-991-4414,,,서울특별시 강북구 한천로131길  27,,38:30.0,38:30.0,해물탕,,Y
13036,,장위동유성집,3150000,강서구,101,일반음식점,10101,한식,권근영,4,저염실천음식점,2020-12-31,Y,Y,,37.5604055,126.8290082,02-3661-9807,,,서울특별시 강서구 마곡중앙6로 16 201호,,38:30.0,38:30.0,국수,,Y
13021,,향촌숯불구이전문점,3080000,강북구,101,일반음식점,10101,한식,이종환,4,저염실천음식점,2020-12-31,Y,Y,,37.6241353,127.0373431,02-989-3392,,,서울특별시 강북구 오현로 131,,38:30.0,38:30.0,갈비탕,,Y
13022,,이설면옥,3080000,강북구,101,일반음식점,10101,한식,이춘근,4,저염실천음식점,2020-12-31,Y,Y,,37.6473061,127.0096891,0507-1475-7370,,,서울특별시 강북구 4.19로 42(12층 수유동),,38:30.0,38:30.0,만두국,,Y
13027,,윤가네 오리구이 전문점,3080000,강북구,101,일반음식점,10101,한식,조대현,4,저염실천음식점,2020-12-31,Y,Y,,37.6440717,127.0281455,02-3492-0011,,,서울특별시 강북구 한천로144길 79(수유동),,38:30.0,38:30.0,오리탕,,Y
13003,,일품향,3080000,강북구,101,일반음식점,10102,중국식,박진배,4,저염실천음식점,2020-12-31,Y,Y,,37.6206198,127.0272841,02-901-7622,,,서울특별시 강북구 도봉로29길 16,,38:29.0,38:29.0,짬뽕,,Y
12997,,하이포크 박가네,3080000,강북구,101,일반음식점,10101,한식,김은희,4,저염실천음식점,2020-12-31,Y,Y,,37.6319169,127.0248709,02-982-2929,,,서울특별시 강북구 덕릉로28길 63,,38:29.0,38:29.0,된장찌개,,Y
12998,,유락손칼국수,3080000,강북구,101,일반음식점,10101,한식,김진호,4,저염실천음식점,2020-12-31,Y,Y,,37.6444459,127.0156761,02-997-9297,,,서울특별시 강북구 삼양로 461,,38:29.0,38:29.0,칼국수,,Y
13000,,능이버섯백숙전문점,3080000,강북구,101,일반음식점,10101,한식,김홍열,4,저염실천음식점,2020-12-31,Y,Y,,37.6494222,127.0127547,02-905-1859,,,서울특별시 강북구 삼양로139길 16,,38:29.0,38:29.0,(한방)오리백숙,,Y
13001,,신수유삼계탕,3080000,강북구,101,일반음식점,10101,한식,김후연,4,저염실천음식점,2020-12-31,Y,Y,,37.6338836,127.0240861,02-980-8088,,,서울특별시 강북구 덕릉로28길 18,,38:29.0,38:29.0,뼈해장국,,Y
13002,,신고집찜 칼국수,3080000,강북구,101,일반음식점,10101,한식,박용만,4,저염실천음식점,2020-12-31,Y,Y,,37.6273945,127.0403598,02-988-3281,,,서울특별시 강북구 한천로109길 72,,38:29.0,38:29.0,바지락칼국수,,Y
13005,,크을농,3080000,강북구,101,일반음식점,10101,한식,서애숙,4,저염실천음식점,2020-12-31,Y,Y,,37.6470065,127.0083446,02-990-7900,,,서울특별시 강북구 4.19로8길  7-14,,38:29.0,38:29.0,삼계탕,,Y
13006,,석가가든,3080000,강북구,101,일반음식점,10101,한식,석종환,4,저염실천음식점,2020-12-31,Y,Y,,37.6475534,127.0166323,02-998-2928,,,서울특별시 강북구 한천로  1160,,38:29.0,38:29.0,갈비탕,,Y
13007,,삼족오,3080000,강북구,101,일반음식점,10101,한식,성문경,4,저염실천음식점,2020-12-31,Y,Y,,37.6417492,127.0240399,02-998-9282,,,서울특별시 강북구 한천로 1067-1,,38:29.0,38:29.0,오뎅탕,,Y
13009,,곰집,3080000,강북구,101,일반음식점,10101,한식,송찬규,4,저염실천음식점,2020-12-31,Y,Y,,37.6407767,127.0241093,02-996-9978,,,서울특별시 강북구 한천로143길  22,,38:29.0,38:29.0,갈비탕,,Y
